"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"ELR_ID"|"TRACK_ID"|"START_YARDAGE"|"END_YARDAGE"|"WORK_ORDER_NO"|"WORK_ORDER_DESC"|"WORK_GROUP"|"STD_JOB_CODE"|"REQD_FINISH_DATE"|"PROTECTION_TYPE"|"PROTECTION_METHOD"|"WORK_ORDER_STATUS"|"SCHEDULE_FREQUENCY"|"TOLERANCE_DESC"|"PLAN_STR_DATE"
"ELLIPSE"|"32949829"|"I"|"20-JUL-2020"|"VTB1"|"2100"|15178|15178|"32949829"|"AWS - ADJUST MAGNET"|"GBSCROG"|"003607"|"20200714"|""|""|"A"||""|"        "
"ELLIPSE"|"32949897"|"I"|"20-JUL-2020"|"VTB1"|"1100"|15293|15293|"32949897"|"AWS - ADJUST MAGNET"|"GBSCROG"|"003607"|"20200714"|""|""|"A"||""|"        "
"ELLIPSE"|"41167906"|"I"|"20-JUL-2020"|"WJL4"|"2200"|338200|338237|"41167906"|"S & C - CHANGE SLIDE CHAIR"|"DDCEDHB"|"009133"|"20200713"|""|""|"A"||""|"        "
"ELLIPSE"|"10086323"|"I"|"20-JUL-2020"|"LLJ"|"1100"|4254|4254|"10086323"|"REPLACE A CRANK/SIGNAL WHEEL"|"JESLLAD"|"004846"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10045756"|"I"|"20-JUL-2020"|"WHL"|"3100"|327|327|"10045756"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045757"|"I"|"20-JUL-2020"|"WHL"|"3100"|913|913|"10045757"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045760"|"I"|"20-JUL-2020"|"MGE"|"3400"|16103|16103|"10045760"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045761"|"I"|"20-JUL-2020"|"MGE"|"3400"|11387|11387|"10045761"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045762"|"I"|"20-JUL-2020"|"NEM5"|"1100"|11259|11259|"10045762"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045763"|"I"|"20-JUL-2020"|"HST"|"2100"|1327|1327|"10045763"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045764"|"I"|"20-JUL-2020"|"HST"|"1100"|1265|1265|"10045764"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045765"|"I"|"20-JUL-2020"|"HST"|"2100"|259|259|"10045765"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045766"|"I"|"20-JUL-2020"|"HST"|"1100"|315|315|"10045766"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045767"|"I"|"20-JUL-2020"|"HST"|"2100"|550|550|"10045767"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045768"|"I"|"20-JUL-2020"|"SGN"|"2100"|4343|4343|"10045768"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045769"|"I"|"20-JUL-2020"|"NEM2"|"1100"|4391|4391|"10045769"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045770"|"I"|"20-JUL-2020"|"NEM2"|"2100"|4200|4200|"10045770"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045771"|"I"|"20-JUL-2020"|"NEM2"|"1100"|1340|1340|"10045771"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045772"|"I"|"20-JUL-2020"|"NEM2"|"1100"|5376|5376|"10045772"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045773"|"I"|"20-JUL-2020"|"NEM2"|"2100"|7673|7673|"10045773"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10045774"|"I"|"20-JUL-2020"|"NEM2"|"3500"|5895|5895|"10045774"|"SIN 084-POLY SIG LENS REPLACE"|"FBSYOKZ"|"008005"|"20250331"|""|""|"A"||""|"20060805"
"ELLIPSE"|"10134166"|"I"|"20-JUL-2020"|"SWM2"|"1100"|302720|302720|"10134166"|"LINESIDE SIGN - RENEW"|"JBCCDFC"|"009185"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"10274010"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274010"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274011"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274011"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274012"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274012"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274013"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274013"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274014"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274014"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274016"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274016"|"OLE CAMPAIGN CHANGE 41"|"CEOMORX"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274018"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274018"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274019"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274019"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274020"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274020"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274021"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274021"|"OLE CAMPAIGN CHANGE 41"|"CEOMORX"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274022"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274022"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274023"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274023"|"OLE CAMPAIGN CHANGE 41"|"CEOMORX"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274024"|"I"|"20-JUL-2020"|"ECM5"|"3200"|134599|135922|"10274024"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274026"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274026"|"OLE CAMPAIGN CHANGE 41"|"CEOMORX"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274027"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274027"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274029"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274029"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274030"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274030"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274031"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274031"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274033"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274033"|"OLE CAMPAIGN CHANGE 41"|"CEOMORX"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10274034"|"I"|"20-JUL-2020"|"ECM5"|"3902"|133809|134791|"10274034"|"OLE CAMPAIGN CHANGE 41"|"CEOMORX"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"15914584"|"I"|"20-JUL-2020"|"NEM2"|"1100"|4379|4379|"15914584"|"WIRE DEGRADATION CHECK-COND 1-NORMAL [C]"|"FBSYOKZ"|"006660"|"20210331"|""|""|"A"||""|"        "
"ELLIPSE"|"15914588"|"I"|"20-JUL-2020"|"NEM2"|"1100"|5184|5184|"15914588"|"WIRE DEGRADATION CHECK-COND 1-NORMAL [C]"|"FBSYOKZ"|"006660"|"20210331"|""|""|"A"||""|"        "
"ELLIPSE"|"15914591"|"I"|"20-JUL-2020"|"OBN2"|"2100"|103275|103275|"15914591"|"WIRE DEGRADATION CHECK-COND 1-NORMAL [C]"|"FBSFTWZ"|"006660"|"20210331"|""|""|"A"||""|"        "
"ELLIPSE"|"15914594"|"I"|"20-JUL-2020"|"OBN2"|"2400"|103834|103834|"15914594"|"WIRE DEGRADATION CHECK-COND 1-NORMAL [C]"|"FBSFTWZ"|"006660"|"20210331"|""|""|"A"||""|"        "
"ELLIPSE"|"15914598"|"I"|"20-JUL-2020"|"MLG2"|"3100"|3030|3030|"15914598"|"WIRE DEGRADATION CHECK-COND 1-NORMAL [C]"|"FBSFTWZ"|"006660"|"20210331"|""|""|"A"||""|"        "
"ELLIPSE"|"15914607"|"I"|"20-JUL-2020"|"MLG2"|"3100"|3028|3028|"15914607"|"WIRE DEGRADATION CHECK-COND 1-NORMAL [C]"|"FBSFTWZ"|"006660"|"20210331"|""|""|"A"||""|"        "
"ELLIPSE"|"35044252"|"I"|"20-JUL-2020"|"MLN4"|"1100"|547910|547910|"35044252"|"TRACK - REMOVE SERVICEABLE RAILS"|"JCCTRUE"|"009232"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"12952488"|"I"|"20-JUL-2020"|"BML2"|""|163240|165000|"12952488"|"SCRAP CLEARANCE (EXCLUDING RAIL)"|"HBCBROB"|"009195"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"43675130"|"I"|"20-JUL-2020"|"LEC1"|""|9460|9680|"43675130"|"VEG MAINT AREA SPRAYING MANUAL"|"EEFSPKD"|"009661"|"20210226"|""|""|"A"||""|"        "
"ELLIPSE"|"13544391"|"I"|"20-JUL-2020"|"NEM7"|"1100"|33521|33521|"13544391"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544392"|"I"|"20-JUL-2020"|"NEM7"|"2100"|34669|34669|"13544392"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544393"|"I"|"20-JUL-2020"|"NEM7"|"2100"|33533|33533|"13544393"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544394"|"I"|"20-JUL-2020"|"NEM7"|"1100"|34893|34893|"13544394"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"42661536"|"I"|"20-JUL-2020"|"WCL"|""|2420|2550|"42661536"|"VEG JAPANESE KNOTWEED TREAT"|"EEFSPKD"|"009666"|"20220906"|""|""|"A"||""|"20190509"
"ELLIPSE"|"25759206"|"I"|"20-JUL-2020"|"BML2"|"1100"|195360|196394|"25759206"|"TRACK - PL - MAINTAIN FASTENINGS"|"HBCBROB"|"009098"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10364990"|"I"|"20-JUL-2020"|"RAD"|"1100"|7920|7920|"10364990"|"LINESIDE SIGN - RENEW"|"JBCABRB"|"009185"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"35975944"|"I"|"20-JUL-2020"|"PEH"|"2100"|23544|23573|"35975944"|"TRACK - PL JOINTED - MANUAL SLEWING"|"CFCSHFA"|"009427"|"20200328"|""|""|"A"||""|"        "
"ELLIPSE"|"10389136"|"I"|"20-JUL-2020"|"WCM2"|"2100"|177439|177491|"10389136"|"TRACK - PL - RAIL HEAD REPAIR"|"FBWGLAB"|"009067"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"10047072"|"I"|"20-JUL-2020"|"SWM2"|"1100"|218993|218993|"10047072"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"JACGLOB"|"009092"|"20991231"|""|""|"A"||""|"20250208"
"ELLIPSE"|"14374249"|"I"|"20-JUL-2020"|"ECM1"|"0000"|82872|82872|"14374249"|"OLE-FDN&STR-STRUCTURE INSTALL"|"CBOPETW"|"004739"|"20990301"|""|""|"A"||""|"        "
"ELLIPSE"|"43675170"|"I"|"20-JUL-2020"|"LEC1"|""|10560|10780|"43675170"|"VEG MAINT MAN STRIM/BRUSHCUT"|"EEFSPKD"|"009663"|"20210226"|""|""|"A"||""|"        "
"ELLIPSE"|"41123532"|"I"|"20-JUL-2020"|"CMP1"|"1100"|286440|286660|"41123532"|"VEG JAPANESE KNOTWEED TREAT"|"DEVMNNB"|"009666"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"19634515"|"I"|"20-JUL-2020"|"CGJ3"|""|322251|322251|"19634515"|"Track - Remove Scrap Sleeper"|"DDCWBQX"|"009237"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"13257383"|"I"|"20-JUL-2020"|"CNB1"|"2902"|288074|288074|"13257383"|"POINTS - MINOR REPAIRS"|"DESSTOZ"|"004851"|"20200429"|""|""|"A"||""|"20120621"
"ELLIPSE"|"10074897"|"I"|"20-JUL-2020"|"NOP1"|"3100"|2904|3674|"10074897"|"TRACK - CHANGE CHAIR / BASEPLATE"|"CDCBARJ"|"009097"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"12837617"|"I"|"20-JUL-2020"|"CBC3"|"2100"|44297|44300|"12837617"|"T/C - RECRIMP/REMAKE TERMINATIONS"|"DBSCAWZ"|"003611"|"20990916"|""|""|"A"||""|"        "
"ELLIPSE"|"32282243"|"I"|"20-JUL-2020"|"HGL2"|""|75880|75880|"32282243"|"TRACK - REMOVE SERVICEABLE RAILS"|"FDCINSA"|"009232"|"20251231"|""|""|"A"||""|"        "
"ELLIPSE"|"13544644"|"I"|"20-JUL-2020"|"NEM2"|"1100"|6665|6665|"13544644"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544647"|"I"|"20-JUL-2020"|"NEM2"|"1900"|6663|6663|"13544647"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544648"|"I"|"20-JUL-2020"|"NEM2"|"3500"|6601|6601|"13544648"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544649"|"I"|"20-JUL-2020"|"NEM2"|"3500"|5895|5895|"13544649"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544652"|"I"|"20-JUL-2020"|"NEM2"|"2100"|5895|5895|"13544652"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544654"|"I"|"20-JUL-2020"|"NEM2"|"1100"|5376|5376|"13544654"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544656"|"I"|"20-JUL-2020"|"NEM2"|"1100"|4391|4391|"13544656"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544657"|"I"|"20-JUL-2020"|"NEM2"|"1100"|3137|3137|"13544657"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544658"|"I"|"20-JUL-2020"|"NEM2"|"2100"|4200|4200|"13544658"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544660"|"I"|"20-JUL-2020"|"NEM2"|"2100"|1819|1819|"13544660"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544661"|"I"|"20-JUL-2020"|"NEM2"|"2100"|3127|3127|"13544661"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544662"|"I"|"20-JUL-2020"|"SGN"|"1100"|4184|4184|"13544662"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"18648202"|"I"|"20-JUL-2020"|"SAL"|"0000"|216372|216372|"18648202"|"LEVEL CROSSING MINOR REPAIRS"|"HBFEASF"|"009424"|"20990119"|""|""|"A"||""|"        "
"ELLIPSE"|"33709516"|"I"|"20-JUL-2020"|"MAH"|""|109230|109230|"33709516"|"DRAINAGE - MAINTAIN CATCHPIT"|"AAFIPSB"|"009236"|"20210208"|""|""|"A"||""|"        "
"ELLIPSE"|"10103056"|"I"|"20-JUL-2020"|"WJL4"|"3605"|340780|340806|"10103056"|"BALLAST - DIG OUT CONTAMINANT"|"DDCEDHB"|"009229"|"20200214"|""|""|"A"||""|"        "
"ELLIPSE"|"26399862"|"I"|"20-JUL-2020"|"SCT1"|"2100"|2484|2484|"26399862"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"DDCEDHB"|"009092"|"20990414"|""|""|"A"||""|"        "
"ELLIPSE"|"10125808"|"I"|"20-JUL-2020"|"ECM4"|"1100"|329641|330773|"10125808"|"OLE CAMPAIGN CHANGE 43"|"CAODONX"|"013043"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126244"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126244"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126246"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126246"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126249"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126249"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126250"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126250"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126251"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126251"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126252"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126252"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126254"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126254"|"OLE CAMPAIGN CHANGE 43"|"CAODONX"|"013043"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126256"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126256"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10126258"|"I"|"20-JUL-2020"|"ECM5"|"1100"|495|1730|"10126258"|"OLE CAMPAIGN CHANGE 58"|"CAODONX"|"013058"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10308504"|"I"|"20-JUL-2020"|"ETF"|"3102"|147708|147708|"10308504"|"Insulated Block Joint (Dry) - Renew"|"HBCEASB"|"009078"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"16611196"|"I"|"20-JUL-2020"|"BTH3"|"2100"|32076|38731|"16611196"|"CABLE ROUTES - MAINTENANCE"|"GBHNORA"|"001898"|"20230601"|""|""|"A"||""|"        "
"ELLIPSE"|"13489274"|"I"|"20-JUL-2020"|"NEM7"|"2100"|28123|28123|"13489274"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489275"|"I"|"20-JUL-2020"|"NEM7"|"2100"|28581|28581|"13489275"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489277"|"I"|"20-JUL-2020"|"NEM7"|"1100"|27846|27846|"13489277"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489278"|"I"|"20-JUL-2020"|"NEM7"|"2500"|28227|28227|"13489278"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489279"|"I"|"20-JUL-2020"|"NEM7"|"3900"|40432|40432|"13489279"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489281"|"I"|"20-JUL-2020"|"NEM7"|"2901"|40346|40346|"13489281"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489282"|"I"|"20-JUL-2020"|"NEM5"|"1100"|23094|23094|"13489282"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13489283"|"I"|"20-JUL-2020"|"NEM2"|"2100"|18171|18171|"13489283"|"SIGNAL VEGETATION CLEARANCE"|"FBSYOKZ"|"006947"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"17496170"|"I"|"20-JUL-2020"|"CMD1"|"1100"|8293|8293|"17496170"|"SCRAP CLEARANCE (EXCLUDING RAIL)"|"DECWIMB"|"009195"|"20991225"|""|""|"A"||""|"        "
"ELLIPSE"|"13544396"|"I"|"20-JUL-2020"|"NEM7"|"1100"|36204|36204|"13544396"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544398"|"I"|"20-JUL-2020"|"NEM7"|"2100"|39644|39644|"13544398"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544400"|"I"|"20-JUL-2020"|"NEM7"|"2100"|38304|38304|"13544400"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544402"|"I"|"20-JUL-2020"|"NEM7"|"1100"|39548|39548|"13544402"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"13544403"|"I"|"20-JUL-2020"|"NEM7"|"3100"|40185|40185|"13544403"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"50458060"|"I"|"20-JUL-2020"|"LEC4"|"1100"|245210|244840|"50458060"|"REPLACE CONCRETE SLEEPER HOUSING"|"EDCSTFW"|"009600"|"20990326"|""|""|"A"||""|"        "
"ELLIPSE"|"50458101"|"I"|"20-JUL-2020"|"LEC2"|"1100"|231140|230910|"50458101"|"REPLACE CONCRETE SLEEPER HOUSING"|"EDCSTFW"|"009600"|"20990326"|""|""|"A"||""|"        "
"ELLIPSE"|"50458566"|"I"|"20-JUL-2020"|"LEC4"|"1100"|256705|256732|"50458566"|"REPLACE CONCRETE SLEEPER HOUSING"|"EDCSTFW"|"009600"|"20990326"|""|""|"A"||""|"        "
"ELLIPSE"|"35117277"|"I"|"20-JUL-2020"|"HNR"|"1100"|116925|116925|"35117277"|"INSULATED BLOCK JOINT - MAINTAIN"|"EACNTNA"|"009079"|"20200611"|""|""|"A"||""|"        "
"ELLIPSE"|"37464437"|"I"|"20-JUL-2020"|"FDM"|"1100"|93412|93412|"37464437"|"CON RAIL-CHANGE ANCHOR POT"|"BAECANZ"|"001610"|"20210901"|""|""|"A"||""|"        "
"ELLIPSE"|"43423540"|"I"|"20-JUL-2020"|"WEY"|"1100"|209880|209880|"43423540"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"14812103"|"I"|"20-JUL-2020"|"NOB3"|""|57530|57530|"14812103"|"BOUNDARY - RENEW/REPLACE AS POST & WIRE"|"CDFLINH"|"009296"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"39341533"|"I"|"20-JUL-2020"|"BME2"|"2100"|161062|161062|"39341533"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"BACCANZ"|"009092"|"20201016"|""|""|"A"||""|"        "
"ELLIPSE"|"14386486"|"I"|"20-JUL-2020"|"PAA2"|"1901"|83300|83300|"14386486"|"BUFFER STOP - FIXED - MAINTAIN"|"HCCGFDA"|"009156"|"20990905"|""|""|"A"||""|"        "
"ELLIPSE"|"13544692"|"I"|"20-JUL-2020"|"YKR"|"2100"|3106|3106|"13544692"|"SIGNAL - PAINT SIGNAL POST"|"FBSYOKZ"|"001091"|"20250101"|""|""|"A"||""|"20250101"
